BF	No_of_unique_perms
00001111000000000011111100000001	60
11100000111011101111100011111110	60
01010100010100001101110011010100	120
00000011000000100000001000000000	10
11111111101010110010001100000000	120
00001110111011100000000011001110	120
11101010111111101010100011111010	60
11111110111011101110100010000000	30
11001110100011001110111111001111	30
01001100010011010000010000001101	120
11110111000100001111111101010000	60
01111111000101110001011100010111	10
10110010001100101010001000100010	120
10101010111111111000000010101010	60
11110000111111011111010111111101	120
10110010111110110011000011110011	30
11111111111011101111111100001100	120
10000000111011001110000011101110	120
11011101000000001111111111000100	120
01001101010011001101110111001100	60
11111100110111001101110001000100	60
10110011111111111010000011111010	60
00000001000001010011001100111111	60
10101010100010100000101000001010	60
11111111110011101000111000001100	120
00000000100010000000100010101010	120
11101010100000001100100000000000	60
11011111010111010000111100001100	60
11111110111111101110110011101000	20
00001000000000001010111110001000	120
11111111111111111100110111111111	30
11000000110000001110100011001000	120
11111111111111110111010111110101	60
10001000101011111010111010101111	120
11111100110111001101110001000000	60
11111111111000001111000011100000	60
11100000110000001111100011100000	60
10101010111111101000100011001100	120
10001111000010100000111000001000	30
11111010000000001111111011101110	120
00001010000010110010101010101011	60
00010101111111110111011111111111	60
10001111101011110000100010101110	120
11111010111100100010001000100010	120
01111111001111110001001100010011	120
11101111101010100000101000001010	120
01011101111111110000010000001100	60
00111011001000110010001100000011	20
11110010001000101111101111110010	120
11001111111111111000110011101111	120
01010100111111000000000011001100	120
11001110100010101000100000001000	120
10100000001000001111001010100000	120
11111101110001001111110111000000	120
10101111111111110000111100111111	120
00001111111111110000000000101111	120
00100000001000100010000011111011	120
11110011001100100010001000100010	60
01010100010100001111110101010100	120
00110010111110100000000010110010	60
10001110000000001010111010001100	60
00000000110011101110111011101110	120
01110111010101010111011100010101	120
11110111001100001111001100110000	120
11111111111100110101000100010001	60
01010000000000001111110011111100	120
10110010000000001011001010100010	120
11011111000011011101111111001111	60
10101110111011100000000000001010	60
11111111110111010101010100000100	120
00110010111100110011001000110011	120
10001100000010001000111100001111	60
10001010111111110000000010001010	120
01000100000000001111111101001101	120
01010100000000001111110011110000	120
00000000101010110011111110111111	60
00101011101110110010001000101010	60
10100000001000001011101000110010	120
11101110000010100000101000000000	60
00010011000000111111111100010011	120
01110101000100000111011100110011	120
11000000000000001101110111001100	120
10000000111100001110000011110000	60
11000100110001001111010111000100	120
00101010000010101010111100001111	120
10001010110011100000000000001010	120
10001110000011101000101000000000	120
01010101111101010001000100010001	120
11111101010100000000000000000000	120
10001111100011100000100000001000	60
00000011001100110011001110111011	60
01011111010111010100110100001100	60
10110000111110111011000010110011	120
11111111111101010011001100110000	60
00000000101010101100000011101110	120
01110001011101110101000101110011	120
00000000101100101011101111111111	120
01010000110111001111000011111100	60
10101011101010100010001100000000	120
00000010000011110011001110111111	30
00010111000100110111011101110111	120
10001100100011001000111111001111	120
01001100010001000101111101001100	120
01010101110111010000010101010101	120
01010000010100000111010111110111	60
11110001001100000000000000000000	120
01010101011101010000000001110000	120
00010001000000000101011100000011	60
00100010000000001010111110101111	120
11111111010100011111111111110101	120
10101011001010111111111100101011	60
10111111001011111011111100111111	60
01011101010001000000010100000000	120
01110000001100001111011101110111	120
10001111000010000000111000000000	20
11111110110000001100000010000000	15
01111111111111110000000000010111	20
01110101111101110001000101110011	120
01010111010101110111111101110111	60
11101111111011110000100010001111	60
01001101010001010100010100000100	60
00111011001000100011001100000000	60
01110011111111110101000011110001	60
01110011000000000111011101110000	120
11110101011101011111010101010000	120
00001110000010100000111000001000	60
00001010000010111011111111111111	60
00010101000000000101111100011111	120
11111111001111110011111100001011	60
00001010101110111010101110111111	60
01010101111111110101000011010100	120
01000100010011010100010111001111	120
01001101110011110100010001001101	120
10100000111110001110100011111010	120
01001100000000001101110101010101	30
10101011001000101010111110101010	60
00000100000001000100010101011101	120
01001100010111010000010001000100	120
11001100111011110000100000001010	120
01010111000000000001001100000000	120
00100000001100101111000011111111	120
11111111110011101100111000000000	60
01001100010001001100110001000100	60
00111011101110110000001000100010	60
00010101000101110000000000010001	120
10111011000010110011001100000000	120
01010101111111110100010111011101	60
10110011111111111010001010111010	60
11010101010101010101010101010100	5
01110111010100010111010100010000	60
10100000111111111000000011100000	120
10110000101100001111001111110000	60
00010111000111110001000100010011	120
00000111000000000111011101010111	120
11111111111110111011101010110010	60
01001101111111110000000001011111	60
00000001000100110101111101111111	60
00000101000000001101111101001111	120
11010101010100001101010111010100	120
00000000000011111010111011101111	60
11110011011100001111000001110000	120
00101010001111111011111110111111	60
00000001000001110000001101011111	60
10101111000011111000111100001110	30
01111111000011110011011100000111	120
11111110100000001010100000000000	30
10110010111111110010001000110010	120
10001000110010001100100011101100	60
10110000111110100000000000000000	120
11101100111111110000000011111100	120
10110000111100100011000011110000	30
10110010101100001011001110110010	120
01011111011111110001000101010111	60
10101111111111110010001110101011	60
11010100010000001111111111001100	60
00000000000011001000100011111111	120
00000100110011000000010000000100	60
11101110110000001010100000000000	60
10111111001010110010101100101011	30
01110011001100110001000000010000	120
11001111110011101000111100001010	60
00001111100011111100111111001111	120
00010101010101110101010101011111	30
10101110100010101110111110101010	60
11111111011101010101010101010000	120
00001111000000001110111110101010	120
00000000000000001011101100110010	60
00010000010101010111000111111111	60
00001000000011101000100010001110	60
11111111111010001111100010001000	30
00110111000101010000000100000000	120
00110000101110101111101111111111	60
00000000000000000000110011001101	60
10100010111111110000000000100010	120
11010101110000000101000001000000	120
11000000111010001100000011101010	60
00000000111101010101000111111111	60
01110101000100010101000000000000	120
10000000111010001000100011101010	120
11011101110111001111111111011100	120
11001111100010101000110010001000	120
11010100000000001101110111000100	60
00100010111111110010000011110010	60
00100011001100110010111110111111	120
10000000100000001110111010101010	120
11101000111110101000100011111000	120
11111111111100100011001000110010	120
11101110101010101110111110101110	30
11011101000001011100110100000000	120
00000000101010001010101010101010	60
11111111011111110101011100000111	120
00000111010101110000000000000011	120
11101111111011111110111000000000	60
11101111111111110000000000000000	30
10111010111110110010001011111010	120
00110111000000011111111100010101	60
00101011001010100000000000000000	60
00000000001100101111111111111111	30
01011101010111110100110001011101	120
01010000011101110001000001110101	120
00001110101011101111111111111111	120
10101111001000111011111100111111	60
11101111111111111010101010101111	60
11111101110100001111000001000000	120
10110010000000001111101010100010	120
01010001011101110101000001110000	60
10001010101011111010111011111111	60
00000000001000000011001010111011	120
00101011000000000010101100101011	60
01011101010011010100110100000100	60
00100000101100001111000011110000	60
01010101110101010100010011010100	120
11111000111110001000100011111000	60
00100011101111110010001000100011	120
01011111010001010100010001000100	120
11101111100011101010101000000000	60
00010001001100010011000111111111	60
11111111100011101010111110001010	60
01001100000001001101110101010101	120
11110011000100010111001100010000	120
11111011000000001111111110111010	120
10001000111110001110100011111010	120
01110101111111110101000101010101	120
00000000101100111111001011111111	120
00111111001111110000000100110011	120
11010101110101010000000011010101	60
11111010111111101010000011110000	120
00000000010101011100000011010101	30
11010000010000001101110111010000	120
10111010101110100011000000000000	120
10111011101100001010000010100000	120
00000000111010101111101011111110	120
00010000001100000101000111110011	30
01110101010100010111010101110101	120
00110010001000001111111110110011	60
11010000110111010101000011010101	120
00010101011101110000000100110011	120
00100010001000001011001110100000	120
00001000100011100000101011101111	120
11001100010011000000110000000100	120
10110010000000001011101110111011	120
11001111110011111000100011001111	120
11111111010100000101010001000000	120
00100000000000001111101100100010	120
00010111000001010001111100000111	120
01000100010011110100010001000101	60
00110000001100000111000111110001	120
00110011000000001111011100110000	120
10101010101000001011101010110000	60
11111111010100010111010100010000	120
11100000100000001111000010000000	60
11110111111100000111001100000000	60
00001010110011110000100011001110	120
01000000110101001100110011111111	120
10111011000000101011111100100010	60
00111111001111110000001100000010	30
10000000111000001110000011101100	60
11101010111010101110000010100000	120
01011111000001001111111100000100	60
10101111101111110010001000111111	60
00110001001100110011001111110111	60
01111111000101110000001100000011	60
00000000000000101010111110111111	60
00110000101100100011000000110010	120
11111110111011101111101000000000	60
00000101000000010001011100000011	120
00111111001111110011111101111111	10
10110000101110110000000000100010	120
10110000101000001011101010110010	60
01110001011100010111000101110101	60
10111010101100001111101110111010	120
01010001111101110001000100010001	120
00001100000000000000111100001000	120
11110001000000001111000111110001	60
00010111010111110000000100010001	120
00001100000011110000110111111111	120
00000011001011111010111110101111	60
00110000001100110111000111110111	120
11110100111111000101000001010000	120
10101110000011101110111000001110	120
11000000111111101000000011101110	120
11110100111111111100010011011101	120
01010001111101110101000111110101	120
01010000000100001111000100110000	60
11111111111011001010000010000000	30
11001111100011111000111000001000	60
11110111111100110111011100110011	60
11111111111110001110101010100000	15
01110001010100001111010101110000	60
11111110101000001111101010100000	30
10001010110011110000000010001000	120
00010101000001010000010100000001	60
00101010000000000010101100100011	120
10101110101011101010101000001000	120
11111111110011011101110100001101	60
01110101111111110101000101110001	120
10110010111110111011000011110011	60
00000101010101110000000101010111	120
00000000000111110000011101111111	60
11011111110011000000110100001100	120
00000000111100111111001011110011	120
00111111011111110000001100110111	120
10111010001000001011101100100000	120
00110011000000000111011100000111	120
11010100111111011111110111111111	10
10111011111110110011000011111011	60
11111111111111110100110011001111	60
00001000000011110000101010001111	120
00010001111101010000000000110001	120
11011111000011001101111111001100	60
11101100000000001110111011000000	120
00010000011100110001000000110011	120
11111111001100001111111110110011	120
00010000010100001111001111111111	60
00010011000000110011111100000011	120
00010011011101110001000101010111	120
10111011001110110010101100000010	120
00011111000101010001011100010001	120
11111111110111111111111100000101	60
11101100111111101110000011111010	120
11110011111100110111000101110000	120
00000001000101110000010100110111	15
00010001000100001111001101010001	60
01001111110011110100110001001111	120
00000001000100010001000100011111	10
00000000111011100000000010101110	120
11011111010111110101110100001100	60
00100000111100000010000011110010	120
10001000000000001110111100000000	60
11111111111011111110111110001111	5
11111111101111111010101100001011	120
00001010000010001100111111001110	120
01110101011101110101010101110111	60
10110011111110110000000010100000	60
11110001010100011111000101110001	120
00000000010101010000010011111111	60
10111111101111110010111100001111	120
01111111010101110111011100000111	120
11001100110111010100010001010100	120
00110000000100000111000100110000	60
00001111011111110000011100110111	120
00110111000101110111011101110111	60
00000000100010000000000010101110	120
00000001000000010111011100010111	60
11101100111111001110000011110000	120
01011101110111010100110101001101	120
11110101010101001111010111010100	120
11101110111111110000111010001110	60
10001111111111110000100011111111	60
00000000000011110000001110111111	120
00100010001000100010111111111111	60
10101000100000001111111111101010	60
11101111111011111000100010101111	60
00010000111100110011000111110011	60
10101010000000101010101000100010	60
00001111110011110000000010001100	120
11001111110011110000110000001000	60
01011101000001010100110000000100	120
01110111111101110101000001110101	120
10110010111110111010000010110000	60
10001010111011110000000000000000	120
11010100110100001111111111010101	120
10111010101000001010000010100000	60
00000101000001011111111100010111	60
01001100000011001101111111001101	120
11111010101110101011101000000000	60
00000010101110111111111111111111	120
10101010000000001010111100001100	60
00000101000011010000111101011111	60
11110100010001000101010000000000	120
00000100000000001101111101010101	120
00000011101011110000001010101011	120
11111111110011111100111011001110	120
10101111001011111010111100000010	120
11110101111111110000000011110100	120
11001000110000001111111011101110	120
00010101000001010001111100000111	120
11111010111111101000100011101010	120
11110010001000101111101100110011	120
01010100110101000101010011011100	120
00000000111100001110000011111111	60
00010001001100110001001111111111	120
00000001000000000111011100000101	120
11100000111110001110100011111111	60
11001000110000001111111011101110	120
01111111111111110000000000111111	60
00011111111111110000111100001111	60
11111111111101001111111101000100	60
00010011000000000001111100000101	120
00000100110011000000010011011101	120
00111111101111110010101010111011	120
10111011111110110000000010110011	120
00100011001010111010101110101111	120
00010111111111110000000000000011	60
00010001010111110000000100011111	120
11111111111111110101110101000100	60
11111011101110111111101110100000	120
11111111010101110001111100000000	60
01010101010001010000000000000000	60
01110000111101111111011111111111	30
11001000111010101100000011101000	120
10111011101010110000001100000011	120
11111111111101011101010011010100	120
11110100010001001111110111111100	120
11001111110011010100010100000000	120
11101110000000001111111000000000	60
10001010110011100000100000001000	60
00111011101111110010101000111111	120
00000000001011110000101010111111	120
00000100000001010000010001011101	120
00001011000000111011101100000011	120
00010011000000010001011100000101	60
10110000111100100011000011110000	30
11001101010011011100111111001111	60
10001000110011110000100011001111	120
11101111110011001010111000000000	60
10101111000011111010111000001000	60
11111111111111110101110111011111	60
00111011001111110000101000101011	60
01000000110101010100000001010100	60
00000000000000001100111100000101	120
11000100111111110100010011010100	120
10111010101100101011101000110010	120
11111101111100000101010001010000	120
00001010100011111010111010101111	120
00000000000000001111111101000000	60
10101010001010101111111100111011	120
11001000110000001110111011001100	60
01010111000001110111111100000111	120
00101011101111110000001100100011	120
01110000000000001111010101010001	30
11010100111111001101110111111101	120
00111011000000111011111100001011	120
00001000100010100000110010101111	120
00110011111111110000000100010001	120
01110101001100001111011101110101	120
11111010111110001110101011100000	60
00000000001000000000000000110011	30
11110001111100110011000001110000	60
11111111111100001111110001010000	120
10001000000000001010100010101000	120
10001000000000001111111010100000	120
00000011000001110000111101011111	60
00000011001101110000000000010101	120
00110011000100010011000100010001	60
11000000000000001111111111101110	60
11111111010111110011111100000011	120
11001101010011000100110100000000	60
10001110000000001110111100001100	60
01110001111111110001000001110111	60
11111111010011010000110000000100	120
00100010001000000000000000000000	30
00000000111100111011001011111111	120
00000011001111110000000000000101	60
10000000111000001111000011111111	60
01110000111100010000000011110000	60
11001111100011001111111111101111	120
11111111001101110101111100000000	60
00110000111100001011001011111011	60
00001111001011110010111110111111	20
11010100111111110000000011110101	120
00110001000100001111010101010000	30
00110001111111110001000011110111	60
01111111111111110000000000001111	30
00110011011111110011111111111111	60
10110000001100001111001011110000	30
01110101001100001111010100110001	60
01001111000011010101111101001111	60
11110111011100010111000100010001	10
00001111000011101111111100001111	60
01110101001100010111010101110101	120
00111111001111110001010100000101	120
11111100110011001101110000000000	120
00110001111101110011000001110101	120
00111011001000110011001100000000	120
00101010001010100010101100101010	60
11101100111111001100000011000000	60
00001101000011001101110101011101	120
10101000111011101110111011111110	60
10000000111111100000000000000000	20
00001000000011101000111011101110	30
10001100100011001010111110001110	120
11000000100000001111101011101000	120
00101011000000001011111100101010	60
00000011000000000010101100000000	60
11111101111111110101000001010000	120
01010101110111010000000000000101	120
11011100110111000100000011010100	120
11110101111111111101010011111100	30
10101111101111110000101110111111	120
10000000111100001110100011111111	60
11110000111100110010000000110011	120
00100010001010110011001100111011	60
11010100111111110101000001010100	120
01010111011111110000000101110111	120
11111111111110111010001010100000	120
10001000101011110000100010001111	120
11111010100010001010100000000000	60
11010000110101011111110111111111	120
00000000010011010000000000001100	120
11110010101000001111111111110000	120
00000000111101011101010111110101	120
10101000101000001110111010101000	60
00100010111100101010001011111010	120
00100010001000001011101100110000	120
10100000111011100000000011101100	60
11011101110111010000110011011101	120
11101100111000001111110011101100	120
11110111001100001111000100110000	120
00110000111100000111000111111111	120
00111111101111111011111111111111	30
11111011111100110011001100100010	60
00110000001000001111101010101010	120
00100000111100001111101111111011	120
11011100010100001111110011111100	120
00100000001000000011001111110011	120
11111111101010000000000000000000	60
01010000000000000111010100000000	120
01011111010111110001111100010111	120
11001100110111010000010000001100	60
11000100110101001100000011010100	120
01010101111111010101000011011101	60
00000101000001010001010101111111	120
01110001011100000101000100000000	120
01110111000101110101010100010001	120
10000000111111101000000011111010	60
00001100110011000000110111011111	60
00010101000100011111111101010101	120
01011101010111010100010100000100	120
00010111000000000101111100000111	120
11001100110111011101110011011101	120
00000000111000001000100011111000	60
01110111011100010111001101110001	120
10001010100010101100111011101110	120
00011111000001010000111100000101	120
10101010111111110000000011101100	120
10110011101000001111001111110011	120
11101111000000001010101000000000	120
00001111111011110000110011001100	120
11110011000000001111111110111011	120
10111011001110111011111100111111	120
00000000000000000010001010110010	120
11101000100000001111101011100000	60
00000000001100110000111101111111	60
10110000111111110011000010110011	120
11111111111111110111000001110101	120
00001010000000100011111100101011	120
00000000010101000101000011110101	60
00001111101111110011111111111111	60
10101111100010101111111111001110	120
00000000111000001000000011101110	60
11110011011100010111000000000000	120
01010111000000000101111100000111	120
11110010111100001011000010100000	60
00101111000000000011111100111111	120
00001011001011111011111110111111	120
00000000100011101000101011111111	120
01110011011100000111000000010000	60
00010011010101110001000100010001	60
10110010111110111011001111111111	30
01010000111101001101010111111111	60
00010111011111110000001101011111	60
00011111000011111111111100111111	120
10001100100010001000100000000000	60
00001100000011100000110000001100	60
00010101001101110000000100010111	60
11111110111000001010101010100000	60
00000100010001010100110011011101	120
11001100110011001111111011101110	60
00001100000001000101111101001100	120
11111100111111110100010011111100	120
00000011000000001011111110101011	60
11001110000000001111111110001000	120
00001100100011101010111010101111	120
01000101110011110000000000000000	60
00000000000000000000111100001011	30
00010001000100010001011100011111	30
11110001111100110101000001110011	120
11011101000001001101110111001100	120
00110011001100010001000000010000	120
00001010100011111110111111111111	120
11001111110111110100010011001101	60
01111111001111110000010100000101	120
11101000111010000000000011100000	60
10110010101100101011001010110000	60
00001111000010111010111110101111	120
00110001000000000111000100110000	60
11010100110111011111010111111101	60
01010100111111011101010111111101	60
11110011011100110111001101010000	60
01110101111111110101000011110101	30
11011101010100000100000000000000	120
00110011001101110001000100010001	60
01011111000001011111111101000101	120
00100010000000100010001100000011	120
11011100110111010100000001010100	60
00001000100010101110111011101110	60
01110001111100110111000001110001	120
11111111001011110011101100000000	60
00010111000000110101111101011111	120
11111010000000001100000000000000	60
01001101110011011101110111111111	60
00001111000000011111111100010111	30
00110011001000100011001100100000	60
11011111110011110000111100001100	120
10000000111000001010000011111111	120
00000000101100000011000011111011	120
00000101000111110000111100111111	60
00001100000011111100111111011111	120
01110011111100111111011111110111	60
11010100111101001101010111111111	120
11101010111000001111101011101000	60
00110011101111110000000000001111	120
11101110000011101100111000001110	120
10000000100000001100110010000000	60
11101111100011001000110000001000	60
10110000101100101011001110111011	120
00000000001000101010111110101111	60
00000000000000110000000100011111	30
00001010111011111110111111111111	60
10100010101100111111111111111111	120
01110101111101010001000011110001	120
00001111000000000011111100000111	120
00000011001101110011111101111111	60
01110111000001010111111100110111	60
00100011000000100011101100100010	30
11111111111101111111111111110000	30
11111000100000001111111010100000	120
01010111111111110001011100011111	120
00110000001100101011001010111010	120
00001110000000001100111100001010	120
11110000010000001100000001000000	120
00000000000000001010111010001100	120
11001100111111100000000011111010	30
00000000111101010000000000010000	120
00110010111111110010000000100010	120
01011111000101110111111101110111	120
00001000110011110000100011101111	120
00011111011111110000000001111111	60
01110000111101110000000001010000	120
11111111001110111010111100001011	120
11001111110111111100110011001100	60
11101010111010001110000011000000	120
10001000111011111000111111111111	30
00111111000010110011111100101011	120
11010000110111011100000011001100	120
11010101000000001111010111000000	120
11101000111111101110000011101100	120
11101000110000001110111011000000	120
00110000111100010000000001010001	120
00000001000000110001000100111111	60
01001111010011011101111101001101	120
00000000111100110010001011111111	60
11111111111111110001111101111111	20
01110001011100010001000000110000	120
11111111001000110010001000100010	120
00010000011100010101000011110011	120
10101011101011110010001100101011	120
00000100000001001101110101000101	120
00110111001111110000000100010101	120
11110101000000000111010100000000	120
00000101011111110000000100110111	60
00010000000000000111011100010000	60
11001100000000001111110101010000	120
01010101000000000101110101000100	120
01110011010100011111011101010001	120
11110000111111101010000011111010	120
00110001000100011111001111110001	120
00000000001010110000000010111111	20
00010001011100011111000111110101	120
11011111110111111100110100001101	120
00111111001100110001011100000001	120
11011111110111110000000000001111	120
11110111010100010111011100010001	60
01111111010111110011001100010001	120
00000000010101110000010101110111	60
11111111100011101010111010001010	120
11001000110010001110100011111000	120
00001101000001001100110101001100	120
01110111010101110001011100000001	120
00001000110011000000100010001100	120
00100000101000101010101011111011	120
00110000111100110011000001110011	120
11111110111010101111111111111010	60
11111111010011110101110100001101	120
10110000101000000011000000100000	120
11001111111111110000010111001101	120
10001110110011101000100011001100	120
01110001001100000111011100110011	120
00000000010011010100010001001111	120
10101110100011101110111110001110	120
10000000100000001110000010100000	120
01110111111111110101011101010111	120
00010001000100010011000101110001	120
01011111000000001111111111011111	60
11001000000000001111111010101000	120
11010100010100001111010011010000	60
01000100010001001111111111000100	120
01001101010011010000010101000101	120
11001110000011001110111011001100	60
00010011000000110001000100000001	60
00010011000100110111011100110111	60
00001010000000000000111000001100	60
11110010001000001111101111110000	120
11111011101000101111001110100000	120
11111100010100001111111101010000	120
00110011001000001011101100110011	120
10101010101011100000000010001100	120
11111110111110001111101011000000	60
01000000010100001100000011111101	120
10111011101110101011101010110010	60
01110111000000111111111100011111	60
01011111010111110000000000001101	120
00011111000111111111111101111111	60
00010001000101010011111100111111	60
11110011111100110000000001110011	120
00001011001010110000101110101011	120
11001111000001001101111111001111	60
01010101010001000000010100000000	120
11111111001100000111000100000000	120
11110101000100010101010100000000	120
00010111000100110011111100010011	120
00111111000000110111111100110111	120
00000000111101010111001111111111	120
10101111000010001010101000001000	60
00000000001000110000000010101011	120
00110001111100110000000011110001	120
00100010101111110010111110111111	120
11001111000011111101111100001111	60
00001101010011111100111111011111	60
01110000111111110011000011110001	120
01011111000001010101110100000000	120
01000000110000001100000011111100	30
01000100110001001100010011111100	60
01011111000011000000110100000100	120
11100000000000001110111011001100	120
00000000001100111010111111111111	120
10101110101011110000100000001000	120
00110111111111110000000100110011	60
00001010111111110000001010111111	120
01110001000100010111011101110001	30
00100011000000001011111100001111	120
11011100110001001100010000000000	60
10111111101110110010101000000000	120
00100000000000001011101000000000	120
11010000111111110100000001010101	120
11100000111000001111111111110000	60
00001010101011101010111111111111	60
00000000100010100000100011101110	120
01110001111111110000000000000000	60
00000100000001001100111111011111	120
00010101000001010111111101010111	120
11111111111111101110100000000000	20
11011101110011001101110100001100	120
00111111001100110001010100000000	120
00110010111111111111001111111111	120
11110111111111110011001111110111	120
00000010001110110011001110111111	120
10110000000000001011101110101010	120
11000100000000001101010101010000	120
00110011000100011111011101010001	120
00000001010101010000010101111111	60
01001101110111110000010000000100	60
00110111000100010011111100110011	60
00000000001000110010101000111011	120
11111100100000001111111011000000	60
11001100110011100000000000001010	30
11010101110111011101010011011101	120
11111010101110101111101000100000	120
10101010000000001010101100000010	10
10110011101000001111101110110000	120
00101111000000110000001100000000	60
00000000011100000001000011110101	60
11111000111000001110000011100000	30
00001111000011111000111111101111	60
00000000000000001101111100000000	60
11010100111101010000000001010100	120
00010111010111110001011101010111	120
00000000101111111010111111111111	120
00111111001111110001011100000011	60
11111111110011110000111100001000	120
11110011001000000010000000100000	60
10111011111111110000000000000011	60
11110100111111011100010011110100	120
00010000011100010111011101110111	60
00001101000001000101111100000100	120
00111111001010101011111110111011	120
11111011101000101111111110100010	120
11010000110000001111010111010000	60
00010001011100010101000111110001	120
00001111000000000100111101001101	120
00010011000101110011011100111111	60
10001111000011101100111100001110	60
00110011001100001111011111110111	120
00101011101110110010001000101011	60
10110010001100101011101110111010	120
11000100110000001111010011000100	120
01010000011100000111000111110111	60
00000000110101001101000011110101	120
11110101010000001111110111110101	60
10001110111011110000110011001110	30
10000000111000001000000011101100	120
01010101111111110000000000010011	120
10000000101010001000100010101010	120
10110000111100110011000010110010	60
00000000000100000001000011110001	30
11111111111111111000000011101100	60
11111101110111010101010101010101	60
10001100100011101000100010001100	120
10001110110011110000000010001000	120
11110011000100010011000000010000	60
01110000010100000001000000000000	120
11101000111111101111111011111111	10
01011111000001010100110100000100	30
00000101010011011100110111011111	60
11111111111011101110111110001010	30
00000001010111110111111111111111	60
11111111110111111111111111001100	30
00000000010111110001010111111111	60
00001100110011001010111011111111	120
11001111110011110000000001001100	120
11111111010011011101111100000000	60
01010000111101110001000011110011	120
11110111000100010111011100010000	30
11111111011100000111000000010000	30
00100011101111110000000000110011	60
11010101111111010101000011110101	120
01110111011111110011001101110111	120
00000011000100110000011111111111	30
00110000001100101011000011111011	120
00000011000000111011111100001011	120
11110100111111110100010011011101	120
10101010111110100010000010110010	120
00110011001100101111111111110010	60
11110111000100011111111101110011	60
00000101010011011100110111011101	120
10110000111100110011000000110011	120
11011101110100001111110111110000	120
01110001011100011111111101110011	120
00000000101010100010101110111111	60
00100010001110110010001111111111	120
00110011101100110011000010110000	120
11110011011100000111001101110000	120
00010101011111110000000101111111	60
11110101010101011101010001010000	120
11111111011101010101000100000000	120
01111111011111110001010100010001	120
00000101000001010000010101001111	60
11000000010000001111110011000100	120
01000101000001000101111101000100	60
01010100010100001111010111110101	60
00000100000001000000111100000101	60
01010111011111110001000101010101	60
11000000111100001111010011111100	120
11111111101110101011001000100000	60
00000001001111110000000000000101	120
00000000100010001110110011101110	120
11001000111010001110110011111110	60
11111110101010001110101010101000	60
00110011001100110111111100110111	60
00101011001010101010111100101011	120
00001000100011100000100011101111	60
00000000000000001111111100100000	60
01011101000001011101110100001101	120
00100010001000001111101110110000	60
11111100010101001111010000000000	120
01000100111111110100010011000100	120
00101111000010100010111100001011	60
00110111000101110001000100010001	120
00001010000011110010101110101111	120
01110111010101010111111101110111	120
10001111110011111000111110001111	120
11110111001100111111011100010000	120
01011111010011000000010100000100	30
10101000111110001000000011001000	120
11110111010100001111111111111111	120
00100000101000000010000011111011	60
00000000101110110000001010111011	60
00010001000000000111001100110000	120
10110010101100001111001110110010	120
11001111110111110100010011001101	60
00101111001000101011111100101011	60
01000100010101010100010011111101	120
01010101011101110000000001010111	120
11111111000101110001011100000011	30
00000001000000110001011101110111	60
01010001011100110001000100110011	60
11011100111111011100000011111101	120
10110000111100111011001011111111	120
00010000010100000101000001110011	20
01011111110111110100010001001111	120
10101110000011101110111110101111	120
00000000000000000000001000001010	30
01110101111111110111000101110101	60
00100000001100000010000011110011	120
00000011001101110111011101111111	60
11110000110000001111010011110100	120
10001000101010101010100011111010	120
00000000110001000101010011110100	60
11100000100000001010000000000000	30
11111101111101010101000000000000	120
11111000111110001000000011001000	120
11010000111111111100000011011100	120
01000000110101011100110011011101	60
00001101000011010000111111111111	120
01001101000000000000000000000000	30
01110000111101110111000011110101	120
11101110111111101000000011100000	60
00101111000000101111111100111111	120
00001011101011110000001100100011	120
01000100110111010100000001010100	120
01010100110101001111010011111100	120
00010001010101110000000000000001	60
11111000110000001111111011001100	120
00000010001000110000111100111111	120
01011111000011110001011100000000	120
10001110111111111000100010001000	60
10001000000000001110111111001111	60
11101111110011101110111000000000	120
00001000000011101000101010101110	120
00000000000010100000100000001111	120
10001000111011101000100011111110	60
10111011001110110000101100000000	120
10001000100000001110111011000000	120
01010100111101001101110011111100	60
00110000011100000111010111111111	60
10101010100010001111111011101010	60
11001100111011001000000011101000	60
11110011000100010101000100000000	120
10101000101000001111111111111110	60
11001100000000001101111101010101	120
11011100010001001111110111011100	60
10001000111010001000000011000000	120
01010000110111011101110111111101	60
00101011111111110000001010101010	30
11000000110000001111101011111110	120
00000000000000001111101100110000	120
11110101010101000101010101000000	60
11001111000011101110111111101110	120
11110100111111010101010011011100	120
11011100110001001111111111110100	60
11001111010001000100010100000000	120
00100000000000001111101000110000	120
11111011001000001111101110100000	60
10101011101010101011101110101011	60
11110101000000001111111100110011	120
00000000000100010001000011111111	60
10001000111010101100100011111110	120
00101111000000110000001000000000	120
00000000001100010111011111111111	60
11111111111011001100110010001000	120
10111011000010101011111110111111	120
00000000111111111100110111111111	60
11101111101011100000111100001100	60
10001100101011110000100000001010	60
11010101110101011101010111111101	30
01000000000000000101010001000000	20
00010001000100010000000100000000	60
00000000000000000011111100000010	60
11111010101000101010001000100000	20
01010100010100001101010001010100	120
00000000101010001111110011111110	60
11111010111111100000000011111100	120
10101000111111101000100010101000	120
00010001111111110000000011110000	60
00000000010101010000110111011101	120
01010101000101010001010100000001	30
00001110101011110000000010101010	120
11111111111111110100010000000100	120
00100011101111110000001100111111	30
00001100110011100000000010001100	120
10101010101010100000000010001010	120
00111111001011110000111100001111	60
01010000110111000000000011010000	120
11111111111111110100000011001100	120
01000100000000001101111101001100	60
11000000111010001000000010101000	60
00101011000000001111111111111111	60
11100000111011001000000010000000	60
