BF	No_of_unique_perms
00000000000000000000110100001111	30
11111111111111111010101000001000	120
00010011000100011111111111111111	120
11111111000100001111111101010101	120
00100000000000001111000011110000	60
01010101000000010101010100010001	60
11100000111111111010000011111111	60
10101010101010100010001000100000	60
01010000000100001111111111111111	120
11111111111111110000101000001011	60
01001111111111110101111111111111	60
01111111001100110011111100110011	120
11111111111111111111100000000000	60
10111010101110111010101010111011	60
00100011001100110011001100110011	20
00001000110011001000100011001100	60
11111111111111111111111100101010	30
00101010101010100010101000101010	60
11111101111111011111110011111101	60
00000001001100110000000000000000	60
11001101110011111111111111111111	60
11001100110011000000100000000000	60
00001111000011111000111111111111	60
00000000010101000000000000000000	30
11111111000000000101000100000000	120
00001011000000110000111100001111	30
00000010000011110000101000001111	60
01010100000000000101010100000000	60
11111111111111110000001100000010	30
00001101000001010000111100000101	120
00100010001100100010001000110011	120
00000111000000111111111111111111	120
11110100111111001111111111111111	60
00000101000001010100010101010101	120
11111111111111110010000000100010	120
01010111010101110101011101110111	60
11111111111111111110111011101100	30
11110010111111110000000011111111	120
11111111111111110111010100000000	120
00000000111100000000000001000000	120
11101110000000001111111000000000	60
00000101000011110000110100001111	60
00110001001100001111111111111111	120
11111111010011111111111100001111	60
00000101000001111111111111111111	60
00000000000000000101010111111101	60
00000011000000010011001100110011	120
11111111001100111111111100000010	120
00001111001111110000111110111111	120
11111111000000001111111111101100	60
11111111111011001111111111111111	30
10101010111011111111111111111111	120
11011111110011001101110111001100	120
00000000111111111000110011111111	120
00000000111010100000000011101110	120
10101010111110101010101011111110	120
11111111111111110000000100001111	60
10111010101010101011101110111011	60
11011100111111001101110011011100	120
00000000111100000100000011110000	60
11111100111111011111110111111101	30
00011111001111110000111100111111	120
11111111111111110010101000000000	30
00000000000000001010111000000000	120
11111111111111110101011111111111	30
01010001010100010101000100010001	60
11111010111110001111100011111000	60
11110010111100101111000011110010	120
00000000111111110000000011011100	60
11101111101010101010111110101010	60
00001011000000000000111100000000	60
11111100111111001110110011001100	60
00110000001100001011000000110000	60
11011100000000001111111100000000	120
11111100111111010000000000000000	30
01000100000000000100010001000000	120
00000111000000001111111100000000	60
11001100110011001101110011111111	120
01010101000001000101010101000100	60
11111111110011001111111111101111	60
00001000000010000000100000000000	30
11111100111111111111110011111101	60
11111111101011101111111100000000	120
00000000000000000011001100111011	60
11001100111111111100110111111111	20
00110000000000000111000000000000	30
10110011111100110000000000000000	120
00000000000000001110000011000000	60
01010101011111111111111111111111	30
00001111000011010000111100000101	60
00100010001000110000000000000000	60
11110000111100001111000111111111	60
11111111111111110101010011111111	60
11001111110011111100111111001110	20
11111101110011001101110111001100	60
11111111010000001111111101010000	120
11000000010000001100000000000000	60
01010101010101010000010100000100	60
10111111000000001111111100000000	20
00101010101010100000000010101010	60
11011100110111011100110011011101	60
00001010000010100000111000001111	120
01010101111111110101010111111101	20
00110011001100110011001000100010	30
00000000000000000011000111111111	120
00000000001000000000000000000000	10
00001000111111110000101011111111	120
00000000000000000000000000000010	5
10101010000000101010101010101010	60
11011101110111011101110111011100	20
11111111111100001111001011110000	120
00000000111101110000000011110101	120
11001100110011011100110011001111	30
11111111111111101111111110101010	30
00000000010011000000000001000100	120
10101010101010101010000010101000	60
00000000010101000101010101010101	60
11001100110011001000100011001000	60
11111100111111001111010011110000	120
11110000101000001111000010110000	30
11111111111111110101000100010001	60
11101110111011101110111011101100	20
00000011000000110000001100100011	60
11101110111011111100110011001100	60
00000000001100100000000000110000	30
11111111111111110111001100110011	60
01010101010001010101010101000100	60
00111111001111110011111100011111	60
11111111111111110000000100000101	30
11111111001111111111111100110111	120
10101111000000001000111100000000	60
10101010101010101000000010101010	60
11111111111111110001010111111111	60
01110111010101010111011101110101	120
11110000111111110001000011111111	60
11111111110111110000000000000000	30
10101011111111110000000000000000	60
11011100111111001111111111111111	60
00100010001100110010001100110011	60
00000111000001011111111111111111	120
00110010001000100000000000000000	60
01000100010001001100010011001100	120
11111111111111111111000111110000	30
11110101111101011111110111110101	60
01010101010101110101010111111111	60
00010101010101010000010100000101	60
00000100000011110000000000000000	120
11111111001111111111111101111111	30
11111110111110101111000011110000	60
11111111010101110101010101010101	60
01010111010111110101010101011111	120
00000111111111110000000000000000	60
00010000001100000000000000000000	30
01010101000001010101010101000101	120
11111111000000010000000000000000	20
11111111111000001111111111110000	60
11101111101010101111111111111111	120
10101010101010100000000010101000	60
00000000110111110000000011001100	60
10101010101010100000100010001000	60
11010101000000001111010100000000	120
11111111011100001111111101010000	120
01011101111111111101110111111111	30
11001101110011001101110111011101	120
00000000000000001110110011001100	20
11001000100010001111111111111111	60
11111111000000000011101100000000	120
00000000000000000000010100000111	30
11110011111100111111101111111111	120
11001100110011001110110011111100	120
00001101000000000000111100000000	60
11101110111011001110111011101110	60
00000011000000110000001000000011	30
11111111111111110101000001010001	60
01010101010101010100010100000101	60
01010101110101010101010101010101	20
10001111111111111100111111111111	60
11110001111100001111111111111111	60
00000000101100111111111111111111	60
00000101000001010000000100000000	60
11011111010101011111111101010101	60
10001000101010000000000000000000	60
11011101111111010101010101010101	120
00001111111111110000111011111111	20
11111111000000000001111100000000	60
10001000110010000000000000000000	60
11101110101010101110111010101110	60
10111111000011111111111100001111	60
10001000110010001000100010001000	60
01110000111100001111111111111111	20
00000000100010101111111111111111	120
11011100110111001101110111011100	120
00100000000000001111111100000000	60
00000000111111110000000001001111	120
00101111111111110000000011111111	120
01010101111111110101010101111111	60
01011111110111111101111111011111	30
11111111100011110000111100001111	60
00101010111111110010001011111111	120
11110010111111110000000000000000	120
00001111110011110000111101001111	120
01011111010111110101110101011111	60
11111111111100001111011111110000	60
11110000111100001111001111111011	120
10100000100000001010000010100000	30
00010000111100001111111111111111	60
00000000000010000000000000000000	10
11001111010011111100111111001111	60
00000011000000110000001000000000	30
11111100111111001111010011111100	60
10101110000000001111111100000000	120
00110011001100110011111100111011	30
10001100000000001100110011001100	120
11001100111111011100110011111100	120
00001111000001000000111100001100	60
00000000000011110000000000101111	60
00010101000101010000010100010101	120
00000000000000001100110010001100	60
11110011101100111111001100110011	60
11001110111111111111111111111111	60
00000000111111000000000011111110	60
00110001000000001111111100000000	120
10101010101000100010001000100010	60
11111111010000001111111111110000	120
11111110111111001111111111111111	30
00101111001011110000111100101111	120
11011111000000001100110000000000	60
11000100010001000000000000000000	30
11011101111111010000000000000000	120
11101111111011101111111111111111	60
11110001111100110000000000000000	60
00000000000000001111010111110111	60
00000000010111110000000000011111	120
11110000111100011111000011111111	60
00000101000000011111111111111111	60
00000000000000000000011100000011	60
11111111111111111010101000000010	60
01001100110011000100010001000100	60
11111111000000001111111110001010	120
11001110111111111110111011111111	60
11111100111100001111110011110100	60
00110011000100001111111111111111	120
00000000000011110000000100001111	20
